"","Differential 5 - 6 Last (mV)","Differential 7 - 8 Last (mV)","Differential 9 - 10 Last (mV)"
"1674048275","-49.29","9.47","-8.36"
"1674048276","-49.28","6.43","-8.36"
"1674048277","-49.27","5.58","-8.36"
"1674048278","-49.26","6.09","-8.35"
"1674048279","-49.26","6.02","-8.35"
"1674048280","-49.25","5.67","-8.35"
"1674048281","-49.24","5.44","-8.35"
"1674048282","-49.23","6.09","-8.34"
"1674048283","-49.22","6.81","-8.34"
"1674048284","-49.22","6.59","-8.34"
"1674048285","-49.21","5.92","-8.35"
"1674048286","-49.20","5.74","-8.35"
"1674048287","-49.20","6.43","-8.35"
"1674048288","-49.19","5.61","-8.34"
"1674048289","-49.19","6.20","-8.34"
"1674048290","-49.18","5.53","-8.34"
"1674048291","-49.17","5.41","-8.34"
"1674048292","-49.17","5.73","-8.34"
"1674048293","-49.16","5.98","-8.33"
"1674048294","-49.16","4.96","-8.34"
"1674048295","-49.15","5.37","-8.33"
"1674048296","-49.15","0.20","-8.33"
"1674048297","-49.14","0.13","-8.33"
"1674048298","-49.14","0.17","-8.33"
"1674048299","-49.14","0.09","-8.33"
"1674048300","-49.13","0.04","-8.32"
"1674048301","-49.13","0.02","-8.32"
"1674048302","-49.13","-0.07","-8.32"
"1674048303","-49.12","-0.05","-8.32"
"1674048304","-49.12","-0.02","-8.32"
"1674048305","-49.12","-0.44","-8.31"
"1674048306","-49.11","-0.05","-8.31"
"1674048307","-49.11","-0.26","-8.31"
"1674048308","-49.10","0.23","-8.31"
"1674048309","-49.10","-0.08","-8.31"
"1674048310","-49.09","-0.05","-8.31"
"1674048311","-49.09","0.18","-8.30"
"1674048312","-49.09","0.07","-8.30"
"1674048313","-49.08","-0.10","-8.30"
"1674048314","-49.08","-0.01","-8.30"
"1674048315","-49.08","0.17","-8.30"
"1674048316","-49.07","0.05","-8.30"
"1674048317","-49.07","-0.16","-8.30"
"1674048318","-49.07","0.01","-8.29"
"1674048319","-49.06","0.17","-8.29"
"1674048320","-49.06","0.00","-8.29"
"1674048321","-49.06","-0.14","-8.29"
"1674048322","-49.05","0.03","-8.28"
"1674048323","-49.05","0.16","-8.28"
"1674048324","-49.05","0.01","-8.28"
"1674048325","-49.04","-0.11","-8.27"
"1674048326","-49.04","0.03","-8.27"
"1674048327","-49.04","0.13","-8.27"
"1674048328","-49.04","0.00","-8.27"
"1674048329","-49.03","-0.13","-8.26"
"1674048330","-49.03","0.07","-8.26"
"1674048331","-49.03","0.11","-8.26"
"1674048332","-49.02","0.03","-8.26"
"1674048333","-49.02","-0.10","-8.25"
"1674048334","-49.02","0.08","-8.25"
"1674048335","-49.01","0.11","-8.25"
"1674048336","-49.01","-0.04","-8.24"
"1674048337","-49.01","-0.10","-8.24"
"1674048338","-49.01","-0.02","-8.24"
"1674048339","-49.00","0.07","-8.23"
"1674048340","-49.00","-0.08","-8.23"
"1674048341","-48.99","-0.03","-8.23"
"1674048342","-48.99","0.13","-8.22"
"1674048343","-48.99","0.05","-8.22"
"1674048344","-48.98","-0.08","-8.22"
"1674048345","-48.98","0.07","-8.21"
"1674048346","-48.98","0.30","-8.21"
"1674048347","-48.97","0.00","-8.21"
"1674048348","-48.97","-0.14","-8.20"
"1674048349","-48.99","0.04","-8.20"
"1674048350","-49.02","0.15","-8.20"
"1674048351","-49.03","-0.05","-8.20"
"1674048352","-49.03","-0.19","-8.20"
"1674048353","-49.01","0.17","-8.20"
"1674048354","-48.99","0.13","-8.19"
"1674048355","-48.96","-0.08","-8.19"
"1674048356","-48.94","0.03","-8.19"
"1674048357","-48.91","0.14","-8.19"
"1674048358","-48.89","0.06","-8.19"
"1674048359","-48.87","-0.08","-8.18"
"1674048360","-48.84","0.03","-8.18"
"1674048361","-48.82","0.18","-8.18"
"1674048362","-48.80","0.02","-8.18"
"1674048363","-48.78","-0.03","-8.17"
"1674048364","-48.76","0.10","-8.17"
"1674048365","-48.75","0.16","-8.17"
"1674048366","-48.73","0.01","-8.16"
"1674048367","-48.72","0.15","-8.16"
"1674048368","-48.69","-0.01","-8.16"
"1674048369","-48.68","-0.06","-8.15"
"1674048370","-48.67","0.01","-8.15"
"1674048371","-48.65","0.10","-8.15"
"1674048372","-48.64","0.32","-8.14"
"1674048373","-48.62","0.27","-8.14"
"1674048374","-48.61","0.03","-8.14"
"1674048375","-48.60","0.27","-8.13"
"1674048376","-48.58","0.33","-8.13"
"1674048377","-48.57","0.44","-8.12"
"1674048378","-48.56","0.13","-8.12"
"1674048379","-48.55","0.31","-8.11"
"1674048380","-48.54","0.48","-8.11"
"1674048381","-48.52","0.59","-8.11"
"1674048382","-48.51","0.75","-8.10"
"1674048383","-48.51","1.01","-8.11"
"1674048384","-48.50","1.38","-8.12"
"1674048385","-48.48","1.16","-8.11"
"1674048386","-48.48","0.99","-8.09"
"1674048387","-48.47","2.14","-8.09"
"1674048388","-48.45","2.28","-8.08"
"1674048389","-48.44","2.06","-8.08"
"1674048390","-48.43","2.32","-8.08"
"1674048391","-48.41","2.82","-8.07"
"1674048392","-48.39","3.25","-8.07"
"1674048393","-48.37","3.74","-8.07"
"1674048394","-48.34","4.46","-8.06"
"1674048395","-48.33","4.90","-8.05"
"1674048396","-48.29","6.65","-8.07"
"1674048397","-48.27","5.43","-8.06"
"1674048398","-48.24","6.73","-8.05"
"1674048399","-48.23","6.66","-8.06"
"1674048400","-48.20","7.02","-8.05"
"1674048401","-48.18","7.72","-8.05"
"1674048402","-48.16","7.20","-8.05"
"1674048403","-48.15","7.23","-8.04"
"1674048404","-48.13","6.78","-8.04"
"1674048405","-48.12","7.78","-8.04"
"1674048406","-48.14","9.36","-8.03"
"1674048407","-48.09","12.02","-8.04"
"1674048408","-48.09","10.26","-8.04"
"1674048409","-48.09","9.89","-8.03"
"1674048410","-48.09","10.13","-8.03"
"1674048411","-48.09","9.69","-8.03"
"1674048412","-48.09","10.56","-8.03"
"1674048413","-48.09","10.96","-8.03"
"1674048414","-48.10","11.46","-8.03"
"1674048415","-48.10","11.62","-8.03"
"1674048416","-48.11","11.57","-8.02"
"1674048417","-48.11","11.51","-8.02"
"1674048418","-48.12","11.59","-8.02"
"1674048419","-48.13","12.37","-8.02"
"1674048420","-48.13","12.85","-8.02"
"1674048421","-48.14","12.07","-8.01"
"1674048422","-48.15","12.80","-8.01"
"1674048423","-48.16","13.14","-8.01"
"1674048424","-48.16","12.27","-8.01"
"1674048425","-48.17","12.56","-8.01"
"1674048426","-48.18","11.73","-8.00"
"1674048427","-48.19","13.15","-8.00"
"1674048428","-48.20","12.12","-8.00"
"1674048429","-48.21","12.22","-8.00"
"1674048430","-48.22","12.77","-7.99"
"1674048431","-48.23","11.11","-7.99"
"1674048432","-48.24","10.95","-7.99"
"1674048433","-48.24","9.98","-7.99"
"1674048434","-48.25","10.05","-7.98"
"1674048435","-48.26","10.15","-7.98"
"1674048436","-48.27","10.05","-7.98"
"1674048437","-48.27","10.21","-7.98"
"1674048438","-48.28","9.86","-7.98"
"1674048439","-48.29","9.93","-7.98"
"1674048440","-48.29","8.82","-7.98"
"1674048441","-48.30","-0.05","-7.97"
"1674048442","-48.31","0.13","-7.97"
"1674048443","-48.31","0.07","-7.97"
"1674048444","-48.32","-0.10","-7.97"
"1674048445","-48.32","-0.06","-7.97"
"1674048446","-48.33","0.13","-7.96"
"1674048447","-48.33","0.02","-7.96"
"1674048448","-48.34","-0.13","-7.96"
"1674048449","-48.34","-0.02","-7.96"
"1674048450","-48.35","0.14","-7.96"
"1674048451","-48.35","0.02","-7.95"
"1674048452","-48.35","-0.11","-7.95"
"1674048453","-48.36","0.00","-7.95"
"1674048454","-48.36","0.13","-7.95"
"1674048455","-48.36","0.01","-7.95"
"1674048456","-48.37","-0.19","-7.94"
"1674048457","-48.37","0.02","-7.93"
"1674048458","-48.37","0.10","-7.92"
"1674048459","-48.37","-0.02","-7.92"
"1674048460","-48.37","4.07","-7.91"
"1674048461","-48.37","3.95","-7.90"
"1674048462","-48.37","3.91","-7.89"
"1674048463","-48.37","4.40","-7.89"
"1674048464","-48.36","3.45","-7.88"
"1674048465","-48.36","3.31","-7.88"
"1674048466","-48.36","3.30","-7.87"
"1674048467","-48.36","3.54","-7.87"
"1674048468","-48.35","4.19","-7.86"
"1674048469","-48.35","4.19","-7.86"
"1674048470","-48.35","4.42","-7.86"
"1674048471","-48.35","3.98","-7.85"
"1674048472","-48.34","3.52","-7.85"
"1674048473","-48.34","4.51","-7.85"
"1674048474","-48.34","5.68","-7.84"
"1674048475","-48.33","5.25","-7.84"
"1674048476","-48.33","5.12","-7.84"
"1674048477","-48.32","5.08","-7.83"
"1674048478","-48.32","0.18","-7.83"
"1674048479","-48.32","0.29","-7.83"
"1674048480","","",""
"1674048481","","",""
"1674048482","","",""
"1674048483","","",""
"1674048484","","",""
"1674048485","","",""
"1674048486","","",""
"1674048487","","",""
"1674048488","","",""
